Crayfish salad - Carrefour - Carrefour Belgium;7.4;0;0;700;0;5.5;4.5
Dab Fillet meunière - Carrefour - Carrefour Belgium;13;0;0;477;0;12;1.4
Discs of squid. pre-fried;19;230;160;194;0;9.6;0.2
Fish casserole à l'ostendaise with shrimps - Carrefour - Carrefour Belgium;3.4;0;0;524;0;10.2;1.5
Fish Filet Burgers - Iglo - Iglo Belgium SA/NV;21;0;0;80;0;12.3;0.6
Fish fillet in a crust. Crispino - Iglo - Iglo Belgium SA/NV;17;0;0;430;0;12;1
Fish fillet super crispy - Iglo - Iglo Belgium SA/NV;18;0;0;0;0;12;1.4
Fish fillets. baked salt & vinegar Ocean cuisine - Iglo - Iglo Belgium SA/NV;17.8;0;0;640;0;11.5;0.4
Fish fillets. fried classic Ocean cuisine - Iglo - Iglo Belgium SA/NV;18.5;0;0;0;0;11.7;0.4
Fish fillets. light gepanneerd parsley Ocean cuisine - Iglo - Iglo Belgium SA/NV;9.1;0;335;300;0;15;0.4
Fish fillets. lightly breaded mustard and herbs Ocean Cuisine - Iglo - Iglo Belgium SA/NV;7.4;0;335;470;0;15;0.6
Fish fillets. lightly breaded rosemary and lemon Ocean Cuisine - Iglo - Iglo Belgium SA/NV;8.6;0;0;400;0;15;0.5
Fish gratin spinach and tomatoes Ocean Cuisine - Iglo - Iglo Belgium SA/NV;5.5;0;0;370;0;10.7;1.6
Fish gratin vegetables and mozzarella Ocean Cuisine - Iglo - Iglo Belgium SA/NV;5.5;0;0;420;0;9.6;1.5
Fish nuggets MSC - Iglo - Iglo Belgium SA/NV;21;0;0;520;0;9.4;0.6
Fish sticks Alaska pollak - Iglo - Iglo Belgium SA/NV;18;0;160;430;0;13;0.8
Fish sticks barbecue flavor - Iglo - Iglo Belgium SA/NV;18;0;0;440;0;13;1.6
Fish sticks omega-3 - Iglo - Iglo Belgium SA/NV;18;0;0;300;0;13;0.8
Fish sticks Salmon - Iglo - Iglo Belgium SA/NV;20.5;0;0;300;0;13.4;1.3
Fish sticks super crispy - Iglo - Iglo Belgium SA/NV;20;0;0;270;0;11;0.7
Fishstick wholemeal - Iglo - Iglo Belgium SA/NV;15;0;0;0;0;14;1
Fishstick. breaded. pre-fried. fried;27;210;201;814;0;13.2;0
Fishstick. breaded. pre-fried. frozen;16;257;142;454;0;12.5;1.4
Freshwater eel. smoked;0;193;204;529;0;18;0
Gray shrimp croquettes 150g - Carrefour - Carrefour Belgium;16;0;0;384;0;10.3;1.7
Halibut. Greenland. smoked;0;326;171;1565;0;18.5;0
Halibut. smoked - Carrefour - Carrefour Belgium;0;0;0;1120;0;13.4;0
Haring Filets Macedonia - Carrefour - Carrefour Belgium;5.4;0;0;546;0;7.4;2.2
Herring rolls with curry sauce - Carrefour - Carrefour Belgium;11;0;0;700;0;9;11
Herring Fillets in mayonnaise - Carrefour - Carrefour Belgium;9.5;0;0;713;0;7.5;4.1
Herring fillets in tartar sauce - Carrefour - Carrefour Belgium;1;0;0;1010;0;9;1
Herring rolls. chili - Carrefour - Carrefour Belgium;15.9;0;0;850;0;10.7;15
Herring rolls. Danish beetroot sauce - Carrefour - Carrefour Belgium;9;0;0;530;0;1307;9
Herring rolls. dill sauce - Carrefour - Carrefour Belgium;11.4;0;0;710;0;6.6;9
Herring rolls. exotic - Carrefour - Carrefour Belgium;15.1;0;0;870;0;9.8;14.7
Herring rolls. red beet sauce - Carrefour - Carrefour Belgium;9;0;0;530;0;6;9
Herring rolls. sherry - Carrefour - Carrefour Belgium;28.2;0;0;620;0;11;27
Herring rolls. yogurt sauce - Carrefour - Carrefour Belgium;8.7;0;0;610;0;7.8;8.7
Herring snacks dill - Carrefour - Carrefour Belgium;15;0;0;880;0;10.3;15
Herring. smoked;0;326;305;518;0;22.2;0
Herrings rolls. chili and oil - Carrefour - Carrefour Belgium;16;0;0;850;0;12;16
King crab salad - Carrefour - Carrefour Belgium;2.7;0;0;680;0;10;1.1
Kombinos Spinach - Iglo - Iglo Belgium SA/NV;15.5;0;0;0;0;12;1.7
Kombino's tomato and mozzarella - Iglo - Iglo Belgium SA/NV;16;0;160;370;0;13;2.1
Kombino's with Broccoli - Iglo - Iglo Belgium SA/NV;15.8;0;160;420;0;12;1.9
Kombinos with cheese & herbs - Iglo - Iglo Belgium SA/NV;16;0;160;390;0;13;1.4
Lobster. boiled;0;350;185;440;0;19.6;0
purslane semizotu;1;800;70;30;0;1;1
Table sweetener, powder/stok - Tagatesse - Damhert - 6Damhert Nutrition NV/SA;79.8;0;0;0;0;0;39.9
Drink, almond original - Alpro - Alpro Comm VA;2.4;18;68;56;0;0.4;2.4
Quiks potato sweet raw;19;235;53;45;0.01;2;1
Quiks potato sweet boiled x2;19;165;53;45;0.01;2;1
Sutlac Mayıs 2020;26.7738103756708;53.9821109123435;137.374597495528;92.8558139534884;0;2.02103756708408;7.93109123434705
Cebel az tuzlu siyah zeytin;0;8;0;1080;2.7;0;0
Cebel az tuzlu yesil zeytin;0;42;0;1640;4.1;0;4.1
Tukas Corn Can 135 gr;23;250;90;200;0.5;3;8
Tukas Corn Can 135 gr 2x boiled;23;175;90;100;0.25;3;8
Pilav 22 Mayis;7.38;22.19;17.09;108.35;0.26;0.77;0.48
Lentils, coral red, bio, cooked;12.8;171;100;17;0.0425;9.5;0
Leek, traditional boiled;5.4;294;40;6;0.015;1;5.4
Lentils, coral red, bio, dried;41.5;960;360;4;0.01;29;2.2
Mercimek 22 Mayis;11.301;261.43;98.038;175.381;0.438;7.897;0.599
Leek;8.6;392;30;8;0.02;1;8.6
Pirasa 22 Mayis;13.99;638.057;48.83;13.021;0.03;1.627;13.998
Green Bean;4.5;278;50;1;0.0025;2.8;3.4
fasulye;7.6703;497.7809;79.80412;25.5695;0.0546;4.2804;6.03762
Nectarine;8.1;218;23;0;0;0.6;7.6
Misir ekmegi 13 haziran;39;105;142;55.284;0.039;6.665;1.504
Pine kernel (cam fistik);5;597;575;2;0.005;13.7;3.6
Dolma 17 Haziran tanesi;14;201;54;19.79;0.038;2.28;2.097
Mercimek 17 haz;10;226;85;1;0.002;7;0.5
kabak 17 haz;6;581;84;26;0.042;3.4;5.19
